Schilke_OrionSurvey.4-200.model_hot_cores_full_500it.output,0.2,0.210526315789
Schilke_OrionSurvey.4-200.model_hot_cores_full_500it.output,0.2,0.210526315789
Schilke_OrionSurvey.4-200.model_hot_cores_full_500it.output,0.1,0.105263157895
Schilke_OrionSurvey.4-200.model_hot_cores_full_500it.output,0.2,0.210526315789
Schilke_OrionSurvey.4-200.model_hot_cores_full_500it.output,0.25,0.263157894737
Schilke_OrionSurvey.4-200.model_hot_cores_full_500it.output,0.2,0.210526315789
Schilke_OrionSurvey.4-200.model_hot_cores_full_500it.output,0.2,0.210526315789
Schilke_OrionSurvey.4-200.model_hot_cores_full_500it.output,0.15,0.157894736842
Schilke_OrionSurvey.4-200.model_hot_cores_full_500it.output,0.2,0.210526315789
Schilke_OrionSurvey.4-200.model_hot_cores_full_500it.output,0.2,0.210526315789
